player_id,player_name,team_abbreviation,age,gp,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,pts,plus_minus,nba_fantasy_pts,dd2,td3,e_off_rating,e_def_rating,e_net_rating,ast_pct,ast_to,reb_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,pace,pace_per40,pie,year
203084,Harrison Barnes,SAC,29,19,0.368,35,5.8,12.1,0.478,1.9,4.9,0.398,5.5,6.5,0.846,1.4,5.8,7.2,2.4,2.1,1,0.2,19,-3.4,32.6,4,0,108.3,112.8,-4.5,0.102,1.18,0.098,10.6,0.559,0.635,0.204,102.04,85.03,0.125,2021
203085,Austin Rivers,DEN,29,18,0.556,17.5,1.5,4.3,0.346,0.7,2.7,0.271,0.2,0.3,0.5,0.4,1.1,1.4,0.8,0.6,0.5,0.1,3.9,-2.8,8.1,0,0,104.3,111.4,-7.2,0.067,1.4,0.043,9.6,0.429,0.434,0.131,95.02,79.18,0.026,2021
203087,Jeremy Lamb,IND,29,17,0.294,13.7,2.3,5.5,0.415,1.2,2.9,0.408,1.6,1.6,1,0.3,2.3,2.6,1.1,0.5,0.5,0.4,7.4,0.4,14.3,0,0,107.6,106.8,0.7,0.117,2.25,0.087,6,0.521,0.593,0.2,102.27,85.23,0.129,2021
203090,Maurice Harkless,SAC,28,16,0.438,20.5,1.6,4.1,0.385,0.6,2.5,0.225,0.5,0.7,0.727,0.2,2.6,2.8,0.6,0.4,0.5,0.5,4.2,-0.3,11,0,0,104.9,104.7,0.2,0.035,1.29,0.064,8.2,0.454,0.48,0.102,101.33,84.44,0.043,2021
203095,Evan Fournier,NYK,29,21,0.524,28.4,4.7,11.4,0.414,2.6,6.5,0.394,1.1,1.4,0.767,0.5,2.3,2.9,1.7,1.3,0.9,0.2,13.1,-3.1,20.8,0,0,104.3,110.2,-5.9,0.092,1.25,0.047,8.9,0.527,0.545,0.199,98.62,82.18,0.073,2021
203107,Tomas Satoransky,NOP,30,19,0.263,15.5,1.1,3.2,0.333,0.2,0.7,0.214,0.5,0.7,0.692,0.6,1.4,2,2.2,0.7,0.4,0,2.7,-5.3,8.8,0,0,97,114.1,-17.1,0.218,3,0.065,11.5,0.358,0.396,0.116,97.33,81.1,0.045,2021
203109,Jae Crowder,PHX,31,21,0.857,27.8,3,8,0.381,1.9,5.5,0.336,1,1.2,0.769,0.5,4.2,4.7,1.4,0.8,1.3,0.5,8.9,5.5,21.2,0,0,115,103.5,11.5,0.063,1.88,0.083,7.1,0.497,0.521,0.144,100.5,83.75,0.068,2021
203110,Draymond Green,GSW,31,20,0.85,30.1,3.3,5.9,0.551,0.3,1,0.316,1.4,2.3,0.6,1.3,6.7,8,7.7,3.2,1.1,0.9,8.2,7,32,2,0,111.1,100.4,10.6,0.331,2.43,0.129,17.8,0.576,0.591,0.142,102.27,85.22,0.123,2021
203114,Khris Middleton,MIL,30,14,0.786,30.2,5.9,14.4,0.413,2,5.9,0.337,3.3,3.8,0.868,0.4,4.9,5.2,4.9,2.9,1.4,0.1,17.1,4.1,32.5,0,0,109.5,102.5,7,0.239,1.7,0.079,12,0.483,0.535,0.252,104.77,87.31,0.119,2021
203115,Will Barton,DEN,30,19,0.474,33.5,6.2,13.7,0.452,2.5,6.4,0.388,1.2,1.6,0.71,0.6,4.7,5.3,4.2,1.8,0.9,0.4,16.1,1.6,31,0,0,104.4,103,1.4,0.194,2.35,0.077,8.7,0.542,0.555,0.211,98.72,82.27,0.119,2021
203145,Kent Bazemore,LAL,32,17,0.471,20.4,1.6,4.8,0.333,0.8,2.5,0.302,0.6,0.8,0.769,0.2,1.8,2.1,0.9,0.5,0.9,0.3,4.5,-3.8,11.6,0,0,98.2,105.8,-7.6,0.056,1.88,0.046,7.3,0.414,0.444,0.11,104.97,87.47,0.027,2021
203200,Justin Holiday,IND,32,23,0.391,28.1,3.6,9,0.398,2.4,6.7,0.357,0.3,0.5,0.727,0.3,2.6,2.8,1.7,0.9,0.5,0.3,9.9,1.3,17.3,0,0,105.7,104.3,1.4,0.082,1.81,0.047,7.8,0.532,0.538,0.152,99.19,82.65,0.059,2021
203210,JaMychal Green,DEN,31,20,0.45,14.8,2.2,5,0.43,0.5,2.2,0.205,0.7,0.9,0.778,1,2.5,3.5,0.8,1.3,0.9,0.4,5.5,-6.1,13.4,0,0,94.1,114.3,-20.1,0.091,0.64,0.116,16.8,0.475,0.505,0.194,97.32,81.1,0.068,2021
203457,Nerlens Noel,NYK,27,9,0.444,24.1,1.6,3,0.519,0,0.2,0,1,1,1,2.3,3.7,6,0.7,1.1,1.1,1.4,4.1,2.7,18.9,0,0,113.4,105,8.4,0.038,0.6,0.123,21.3,0.519,0.598,0.083,99.01,82.51,0.063,2021
203458,Alex Len,SAC,28,15,0.4,16.5,2.3,4.3,0.538,0.4,0.9,0.462,1.1,1.7,0.68,0.9,2.9,3.9,1.1,1.1,0.2,1,6.2,-1.9,14.9,0,0,102.3,106.9,-4.5,0.094,0.94,0.108,15.6,0.585,0.612,0.158,103.12,85.93,0.071,2021
203463,Ben McLemore,POR,28,7,0.571,7.8,1.6,3.6,0.44,1.3,3.3,0.391,0.7,0.7,1,0.3,0.3,0.6,0.3,0.7,0.1,0,5.1,-2.7,6,0,0,85.8,102.4,-16.7,0.077,0.4,0.033,14.6,0.62,0.662,0.234,106.6,88.83,0.106,2021
203468,CJ McCollum,POR,30,22,0.5,35.5,8,18.7,0.427,3.3,8.2,0.398,1.4,1.9,0.732,1.1,3.1,4.3,4.5,1.9,1,0.6,20.6,-0.5,35.7,0,0,110.9,111.5,-0.6,0.203,2.41,0.059,7.2,0.515,0.528,0.257,99.14,82.61,0.101,2021
203469,Cody Zeller,POR,29,21,0.524,13.1,1.7,2.8,0.61,0,0.2,0,1.6,2.1,0.756,1.7,2.6,4.2,0.9,0.7,0.3,0.1,5,-1.5,12.2,0,0,109.2,112.7,-3.5,0.091,1.29,0.157,12.6,0.61,0.673,0.142,101.15,84.29,0.097,2021
203471,Dennis Schroder,BOS,28,21,0.524,33.1,6.1,14.1,0.434,1.5,4.5,0.33,3.1,3.5,0.89,0.8,3,3.8,4.8,2.8,1,0,16.9,1.1,28.8,0,0,104.4,102.3,2.2,0.246,1.71,0.055,12.1,0.487,0.538,0.242,98.17,81.81,0.103,2021
203473,Dewayne Dedmon,MIA,32,22,0.591,14.7,2,3.7,0.549,0.2,0.4,0.5,1.3,1.6,0.778,1.7,3.5,5.3,0.5,0.9,0.4,0.4,5.5,4,14.1,1,0,116.7,102.3,14.4,0.052,0.63,0.18,14.7,0.573,0.623,0.152,98.32,81.94,0.112,2021
203476,Gorgui Dieng,ATL,31,19,0.526,8.4,0.8,2.1,0.375,0.2,0.9,0.235,0.5,0.7,0.643,1,2.5,3.5,0.7,0.6,0.3,0.3,2.3,0.6,8.5,0,0,98.1,93.2,4.9,0.135,1.18,0.184,15.7,0.425,0.466,0.146,101.92,84.93,0.106,2021
203482,Kelly Olynyk,DET,30,10,0.2,22.9,4.5,9.8,0.459,1.4,4.1,0.341,2.1,3.5,0.6,1.3,4,5.3,2.3,1.5,1.4,0.7,12.5,-3.7,27.1,1,0,103.2,111.3,-8.2,0.167,1.53,0.119,9.9,0.531,0.551,0.232,100.94,84.11,0.117,2021
203484,Kentavious Caldwell-Pope,WAS,28,22,0.636,29.4,3.9,9.1,0.428,2.1,5.4,0.387,1.3,1.5,0.875,0.6,3,3.7,1.5,1.1,1.4,0.4,11.2,-1.2,22,0,0,105.7,107.1,-1.4,0.077,1.36,0.061,9.1,0.542,0.572,0.161,98.86,82.38,0.08,2021
203486,Mason Plumlee,CHA,31,20,0.6,26.1,3,5,0.596,0,0,0,0.9,2.6,0.346,2.6,4.7,7.3,2.8,1.2,0.9,1,6.8,-0.5,24,3,0,104.5,105.2,-0.7,0.144,2.29,0.124,11.9,0.596,0.558,0.116,102.04,85.03,0.084,2021
203488,Mike Muscala,OKC,30,15,0.333,14.4,2.6,5.8,0.448,1.6,3.7,0.436,1.5,1.9,0.793,0.4,2.8,3.2,0.6,0.5,0.4,0.7,8.3,1.5,15.8,0,0,99.1,97.2,1.9,0.071,1.29,0.099,6,0.586,0.627,0.202,100.59,83.83,0.152,2021
203490,Otto Porter Jr.,GSW,28,19,0.842,18.8,2.7,5.6,0.477,1.7,4,0.434,0.6,0.8,0.75,0.8,3.9,4.7,1.2,0.7,0.9,0.4,7.7,6.4,18.4,1,0,111.3,94.1,17.2,0.087,1.69,0.122,8.7,0.631,0.645,0.151,100.78,83.98,0.131,2021
203493,Reggie Bullock,DAL,30,19,0.526,22.7,2.1,5.9,0.357,1.2,4.2,0.288,0.2,0.4,0.571,0.2,2.6,2.8,0.7,0.6,0.3,0.1,5.6,-0.5,10.5,0,0,102.8,104.5,-1.7,0.043,1.18,0.059,7.9,0.46,0.465,0.126,97.66,81.38,0.039,2021
203496,Robert Covington,POR,30,22,0.5,26.4,2.4,5.9,0.403,1.7,4.5,0.37,0.1,0.1,1,0.4,4,4.5,1.2,1,1,1,6.5,0.6,19.1,0,0,109.7,109.5,0.2,0.06,1.29,0.082,11.8,0.547,0.552,0.112,100.41,83.67,0.063,2021
203497,Rudy Gobert,UTA,29,21,0.667,31.4,5.4,7.4,0.731,0,0,0,4.3,6.4,0.667,2.9,11.6,14.5,1,1.9,1,2.1,15.1,7,41.4,16,0,113.6,102.3,11.3,0.046,0.5,0.223,14.5,0.731,0.738,0.168,99.68,83.06,0.182,2021
203500,Steven Adams,MEM,28,21,0.524,24.4,2.4,4.9,0.495,0,0,0,1.6,2.3,0.688,3.5,4.5,8,2.8,1.5,0.9,0.8,6.4,-1.3,23.5,1,0,109.9,113,-3.1,0.142,1.81,0.158,14.9,0.495,0.544,0.125,99.84,83.2,0.096,2021
203501,Tim Hardaway Jr.,DAL,29,20,0.55,32.6,5.1,13,0.39,2.5,7.1,0.345,1.6,2.1,0.738,0.3,3.4,3.7,2.4,0.6,1,0.1,14.1,-2.5,24.7,0,0,109.1,111.5,-2.4,0.109,4.36,0.055,3.3,0.485,0.508,0.193,97.4,81.17,0.075,2021
203503,Tony Snell,POR,30,16,0.5,10.5,0.7,2.1,0.324,0.6,1.8,0.321,0.1,0.1,1,0.1,1.1,1.1,0.4,0.1,0.2,0.1,2,-0.6,4.7,0,0,107.4,113.8,-6.4,0.048,3,0.054,4.7,0.456,0.465,0.094,96.2,80.17,0.03,2021
203504,Trey Burke,DAL,29,11,0.273,10.9,2.5,4.9,0.5,0.7,1.7,0.421,0.9,1,0.909,0,0.7,0.7,1.5,0.9,0.5,0,6.5,2.3,10.1,0,0,110.2,99,11.1,0.225,1.6,0.034,11.8,0.574,0.612,0.265,99.32,82.77,0.128,2021
203507,Giannis Antetokounmpo,MIL,26,21,0.667,32.7,9.8,18.4,0.532,1.1,4.1,0.276,6.9,10.2,0.673,1.9,10,11.8,6,3.2,1.1,1.7,27.6,9.6,56,13,0,112.6,99.4,13.1,0.312,1.88,0.166,9.9,0.563,0.603,0.335,102.5,85.41,0.213,2021
203524,Solomon Hill,ATL,30,11,0.636,11.1,0.2,1.6,0.111,0.2,1.1,0.167,0,0,0,0.5,1.3,1.7,1,0.1,0.4,0.2,0.5,2.9,5.7,0,0,111.6,100.1,11.5,0.115,11,0.075,3.3,0.167,0.167,0.065,100.02,83.35,0.012,2021
203526,Raul Neto,WAS,29,21,0.619,19.7,2.9,6.4,0.455,0.4,1.6,0.235,1.1,1.6,0.697,0.1,1.8,2,2.4,1.3,0.8,0,7.3,0.7,14.4,0,0,108,104.8,3.2,0.182,1.89,0.049,11.9,0.485,0.515,0.183,99.65,83.04,0.071,2021
203552,Seth Curry,PHI,31,20,0.5,34,5.9,11.5,0.513,2.3,5.3,0.425,2.2,2.4,0.917,0.5,2.4,2.9,2.6,1.7,0.9,0.1,16.3,1.4,24.7,0,0,108.3,107.4,0.8,0.118,1.55,0.042,9.8,0.611,0.647,0.184,96.38,80.31,0.092,2021
203585,Rodney McGruder,DET,30,9,0,5.3,0.6,1.6,0.357,0.2,0.9,0.25,0.2,0.2,1,0.2,0.4,0.7,0.3,0.1,0,0.1,1.6,1.7,3.1,0,0,103,91.8,11.2,0.094,3,0.06,5.3,0.429,0.47,0.139,102.35,85.3,0.066,2021
203648,Thanasis Antetokounmpo,MIL,29,18,0.556,12.8,1.4,3,0.463,0,0.3,0,0.6,0.9,0.588,1.1,2.1,3.2,0.8,0.6,0.5,0.1,3.3,-3.2,9.5,0,0,99,108.8,-9.8,0.093,1.27,0.121,12.7,0.463,0.488,0.135,102.61,85.51,0.063,2021
203897,Zach LaVine,CHI,26,22,0.636,34.7,9.4,19.2,0.487,2.9,7.5,0.384,3.7,4.3,0.863,0.4,4.8,5.2,3.7,2.6,0.5,0.3,25.3,1.6,36.9,0,0,107.8,105.6,2.2,0.187,1.41,0.074,9.6,0.561,0.599,0.297,99.71,83.09,0.141,2021
203901,Elfrid Payton,PHX,27,7,0.714,12.4,2.4,4.7,0.515,0,0.1,0,0.6,1.1,0.5,0.7,2,2.7,2.6,1.1,0.4,0,5.4,-2.3,12.7,0,0,103.9,110,-6,0.305,2.25,0.1,12.8,0.515,0.52,0.208,105.2,87.67,0.108,2021
203903,Jordan Clarkson,UTA,29,21,0.667,25.1,5.4,14.3,0.38,2.7,8.9,0.299,1.8,2.2,0.826,0.8,2.4,3.2,2.1,1.3,0.7,0.2,15.3,7.7,23.8,0,0,113,99.2,13.9,0.136,1.61,0.059,7.1,0.473,0.503,0.272,99.25,82.71,0.095,2021
203914,Gary Harris,ORL,27,17,0.176,24.8,2.8,7.2,0.39,0.8,3.2,0.241,0.4,0.4,0.857,0.8,1.2,1.9,1.8,1.1,0.7,0.1,6.8,-9,13.2,0,0,93.7,112.2,-18.5,0.11,1.67,0.037,10.3,0.443,0.456,0.144,99.62,83.02,0.037,2021
203915,Spencer Dinwiddie,WAS,28,19,0.632,29.8,4.8,12.1,0.402,2,5.7,0.352,2.4,2.7,0.885,0.7,4.5,5.2,5.5,1.6,0.3,0.2,14.1,-1.1,28.5,3,0,102.7,104.6,-1.9,0.293,3.47,0.079,7.8,0.485,0.532,0.211,100.5,83.75,0.121,2021
203918,Rodney Hood,MIL,29,15,0.6,14.6,1.1,3.1,0.34,0.7,2.2,0.333,0.5,0.5,1,0.3,1.7,1.9,0.7,0.1,0.3,0,3.3,-1.3,7.4,0,0,100.7,104.1,-3.4,0.076,5.5,0.062,3.2,0.457,0.499,0.101,101.47,84.56,0.061,2021
203920,Khem Birch,TOR,29,15,0.467,22.9,2.7,5.3,0.5,0,0.4,0,1.6,2.2,0.727,3.2,2.5,5.7,1.3,0.6,1,0.5,6.9,1.3,19.5,0,0,109.2,107.6,1.6,0.08,2.22,0.12,7.3,0.5,0.55,0.121,97.68,81.4,0.094,2021
203924,Jerami Grant,DET,27,20,0.2,32.8,6.4,15.9,0.404,1.8,5.6,0.321,4.9,5.8,0.836,1,3.8,4.7,2.5,2.1,1.2,1,19.5,-7.7,33,1,0,94.4,106,-11.6,0.145,1.2,0.066,9,0.461,0.528,0.262,99.44,82.87,0.114,2021
203925,Joe Harris,BKN,30,14,0.714,30.2,4,8.9,0.452,2.9,6.3,0.466,0.4,0.4,0.833,0.4,3.6,4,1,1.1,0.5,0.1,11.3,1.1,18.4,0,0,106.3,104.5,1.8,0.047,0.88,0.064,10.2,0.617,0.624,0.146,102.31,85.26,0.068,2021
203926,Doug McDermott,SAS,29,12,0.25,25.6,3.9,8.8,0.448,2.1,4.8,0.439,0.5,0.8,0.667,0.4,1.8,2.3,1.2,0.7,0.2,0,10.4,-4.5,14.7,0,0,100.7,108.5,-7.7,0.062,1.75,0.042,6.1,0.567,0.574,0.16,103.26,86.05,0.062,2021
203932,Aaron Gordon,DEN,26,21,0.476,32.1,5.4,10.4,0.521,1,2.9,0.344,2.2,3,0.742,1.9,4.3,6.1,2.3,1.5,0.5,0.8,14,4.9,27.3,2,0,111.3,105.3,6,0.102,1.53,0.097,9.8,0.568,0.599,0.183,96.28,80.23,0.102,2021
203935,Marcus Smart,BOS,27,21,0.571,34.8,3.8,9.9,0.386,1.4,5,0.288,1.9,2.5,0.75,0.5,3.4,4,5.8,1.9,2.1,0.3,10.9,4.9,29.7,0,0,107.8,101,6.8,0.236,3.03,0.054,10.2,0.459,0.498,0.157,98.77,82.31,0.09,2021
203937,Kyle Anderson,MEM,28,21,0.524,21.6,3.1,7.3,0.429,0.9,2.4,0.36,0.7,0.9,0.789,1.1,4.1,5.2,2.4,1,0.9,0.5,7.9,-7.2,20.8,0,0,102.5,115.4,-12.9,0.161,2.5,0.116,8.6,0.487,0.508,0.163,102.47,85.4,0.101,2021
203939,Dwight Powell,DAL,30,20,0.55,19.7,2.4,4,0.595,0.3,0.8,0.4,1.2,1.8,0.657,2.1,2.6,4.7,1.1,0.8,0.6,0.7,6.2,-4.2,16.3,0,0,102.8,111.7,-9,0.082,1.4,0.118,11.5,0.633,0.651,0.121,97.7,81.42,0.081,2021
203944,Julius Randle,NYK,27,21,0.524,35.2,7,16.7,0.417,1.8,5.4,0.325,3.8,5,0.76,1.8,8.3,10.1,5.1,3.2,0.7,0.7,19.4,-3.5,40.2,11,0,103.4,108.9,-5.5,0.249,1.59,0.134,11.9,0.47,0.515,0.27,97.98,81.65,0.13,2021
203952,Andrew Wiggins,GSW,26,21,0.857,30.3,7,14.2,0.49,1.9,5,0.371,2.8,3.9,0.728,1.1,3.3,4.5,1.6,1.7,0.9,0.6,18.6,7,28.9,0,0,111.3,99.5,11.8,0.084,0.94,0.071,8.9,0.555,0.584,0.245,101.45,84.54,0.112,2021
203953,Jabari Parker,BOS,26,7,0.286,10.8,1.9,3.4,0.542,0.7,1.3,0.556,0.9,0.9,1,0.4,2,2.4,0.6,0.7,0.4,0.1,5.3,-2.1,10.1,0,0,106,114.5,-8.6,0.091,0.8,0.106,14,0.646,0.694,0.183,100.64,83.86,0.111,2021
203954,Joel Embiid,PHI,27,12,0.667,32.2,6.6,16.2,0.407,1.4,3.5,0.405,7.4,9.8,0.754,2.2,8.8,10.9,4.2,2.8,0.9,1.7,22,4.8,46.3,5,0,108.5,101.6,6.9,0.22,1.47,0.165,10.3,0.451,0.537,0.33,96.72,80.6,0.166,2021
203991,Clint Capela,ATL,27,22,0.545,29.8,5.4,9.1,0.587,0,0,0,1.2,2.3,0.52,3.9,8.6,12.5,1.3,0.6,1,1.5,11.9,2.4,35.6,15,0,115.1,110.9,4.2,0.059,2.23,0.205,4.9,0.587,0.587,0.155,99.07,82.56,0.135,2021
203992,Bogdan Bogdanovic,ATL,29,20,0.55,28.2,4.5,10,0.447,2.2,5.5,0.391,0.6,0.7,0.786,0.4,3.2,3.6,2.5,0.9,0.7,0.2,11.6,2.8,21.2,0,0,116.2,110.9,5.3,0.113,2.72,0.061,6.6,0.555,0.565,0.169,98.97,82.48,0.077,2021
203994,Jusuf Nurkic,POR,27,22,0.5,24.7,4.9,8.2,0.591,0.2,0.8,0.235,2.6,3.5,0.744,2.7,8.1,10.8,2.4,1.9,1.2,0.5,12.5,2.9,32.5,9,0,109.9,106.5,3.3,0.141,1.27,0.21,13.3,0.602,0.641,0.201,100.56,83.8,0.16,2021
203999,Nikola Jokic,DEN,26,16,0.563,32.7,10,17.3,0.58,1.6,4.3,0.382,4.1,5.4,0.756,2.6,11.1,13.8,6.4,3.2,1.2,0.8,25.7,8.7,54.7,13,2,110.6,98.8,11.8,0.334,2.02,0.208,10.9,0.627,0.655,0.303,97.1,80.91,0.242,2021
204001,Kristaps Porzingis,DAL,26,15,0.533,30.3,7.1,15.5,0.459,1.7,5.5,0.301,3.7,4.3,0.875,2.3,5.7,8,1.9,1.4,0.9,1.7,19.7,-2.1,38.4,5,0,104.5,107.7,-3.1,0.11,1.38,0.127,6.7,0.513,0.565,0.266,98.71,82.26,0.144,2021
204060,Joe Ingles,UTA,34,21,0.667,24.9,2.8,6,0.457,2,4.9,0.408,0.4,0.4,0.889,0.5,2.6,3,3.2,1,0.6,0.1,7.9,5.5,17.5,0,0,110.9,101.5,9.4,0.179,3.35,0.059,9.2,0.622,0.634,0.123,99.1,82.59,0.091,2021
204456,T.J. McConnell,IND,29,24,0.375,24.2,3.8,7.5,0.503,0.3,1,0.28,0.5,0.6,0.8,0.8,2.5,3.3,4.8,1.2,1,0.4,8.4,-2.4,22.6,1,0,106.3,109.6,-3.4,0.287,4.11,0.067,8.5,0.522,0.536,0.155,100.88,84.07,0.109,2021
1626145,Tyus Jones,MEM,25,21,0.524,17,2.4,5.1,0.463,0.9,2,0.429,0.4,0.5,0.818,0.1,2,2.1,3.4,0.6,0.7,0.1,6,-2.2,15.6,0,0,102.9,108.8,-5.8,0.298,5.54,0.057,6.6,0.546,0.563,0.143,100.75,83.96,0.12,2021
1626149,Montrezl Harrell,WAS,27,22,0.636,26.7,6.3,9.5,0.657,0.1,0.3,0.286,4,5.2,0.765,2.7,5.5,8.1,2.3,1.2,0.5,0.7,16.6,3.6,32.3,6,0,109.5,104,5.5,0.143,1.89,0.152,8,0.662,0.702,0.212,98.64,82.2,0.182,2021
1626153,Delon Wright,ATL,29,20,0.6,13.1,1.1,2.9,0.368,0.3,0.9,0.333,0.7,0.9,0.765,0.9,1.9,2.7,2,0.5,0.6,0.1,3.1,0.5,10.8,0,0,106.9,103.8,3.1,0.213,3.9,0.099,8.8,0.421,0.473,0.121,100.37,83.64,0.099,2021
1626155,Sam Dekker,TOR,27,1,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,250,-250,0,0,0,0,0,0,0,105.88,88.24,0,2021
1626156,D'Angelo Russell,MIN,25,20,0.55,32.6,6.6,17,0.389,2.9,8.8,0.324,2.9,3.5,0.814,0.5,3.4,3.9,6.2,2.6,0.9,0.8,18.9,7.1,35.2,1,0,106.2,97.7,8.5,0.301,2.38,0.054,9.5,0.473,0.511,0.265,101.3,84.41,0.123,2021
1626157,Karl-Anthony Towns,MIN,26,22,0.5,34.3,8.5,16.8,0.508,2.6,5.9,0.442,4.3,5.2,0.817,2.9,6.2,9,3.1,3.5,1.1,1,24,2.7,42.5,11,0,107.3,104.4,2.9,0.16,0.88,0.122,13.7,0.585,0.626,0.271,99.48,82.9,0.157,2021
1626158,Richaun Holmes,SAC,28,20,0.35,27.9,6.4,8.9,0.719,0.1,0.2,0.5,2.3,2.8,0.818,2.8,7,9.8,1.3,1.6,0.3,1,15.2,-1,31.2,8,0,106.6,108.8,-2.3,0.076,0.84,0.166,12,0.725,0.749,0.173,101.92,84.94,0.159,2021
1626159,Justise Winslow,LAC,25,16,0.625,8,0.9,2.5,0.375,0.1,0.5,0.125,0.1,0.3,0.5,0.5,1.7,2.2,1.1,0.9,0.4,0.3,2.1,-0.6,7.7,0,0,100,99.6,0.4,0.198,1.21,0.122,19.2,0.388,0.395,0.174,105.22,87.69,0.085,2021
1626161,Willie Cauley-Stein,DAL,28,18,0.556,9.8,0.9,1.9,0.457,0.1,0.1,0.5,0.1,0.1,0.5,0.7,1.4,2.1,0.5,0.4,0.3,0.2,1.9,1.2,6.3,0,0,104.8,100.4,4.4,0.069,1.29,0.099,13.5,0.471,0.474,0.102,101.88,84.9,0.057,2021
1626162,Kelly Oubre Jr.,CHA,25,24,0.542,27.3,5.7,12.6,0.45,2.7,7.1,0.376,1.3,1.9,0.689,1.2,2.7,3.9,1,1,0.9,0.3,15.3,0.2,24,0,0,110.1,108.8,1.3,0.054,1,0.066,6.3,0.556,0.57,0.216,102.34,85.28,0.083,2021
1626163,Frank Kaminsky,PHX,28,9,0.889,20.1,4,7.3,0.545,0.6,1.7,0.333,2,2.2,0.9,1.2,3.3,4.6,1.4,0.6,0.9,0.8,10.6,4.3,22.6,0,0,105.7,96.4,9.2,0.105,2.6,0.105,5.4,0.583,0.635,0.185,105.45,87.88,0.141,2021
1626164,Devin Booker,PHX,25,21,0.857,32.2,8.6,18.7,0.458,2.4,5.9,0.403,3.7,4.3,0.857,0.9,4,4.9,4.5,2.7,0.9,0.2,23.2,5.4,36.6,0,0,112,103,8.9,0.215,1.65,0.073,9.8,0.522,0.563,0.308,101.9,84.92,0.128,2021
1626166,Cameron Payne,PHX,27,16,0.938,17.6,3.2,8.4,0.381,1.1,3.6,0.316,1.9,2.4,0.816,0.3,2.1,2.4,2.9,1.5,0.6,0.3,9.4,2.4,17.9,0,0,102.1,95.2,6.9,0.27,1.96,0.061,10.8,0.448,0.501,0.252,105,87.5,0.108,2021
