player_id,player_name,team_abbreviation,age,gp,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,pts,plus_minus,nba_fantasy_pts,dd2,td3,e_off_rating,e_def_rating,e_net_rating,ast_pct,ast_to,reb_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,pace,pace_per40,pie,year
1626167,Myles Turner,IND,25,23,0.391,28.7,4.5,8.7,0.523,1.8,4.6,0.4,1.7,2.4,0.709,1.6,6,7.7,1,1.3,0.6,2.8,12.6,3,32.1,6,0,107,102.5,4.5,0.05,0.74,0.127,11.2,0.628,0.647,0.165,98.9,82.42,0.125,2021
1626168,Trey Lyles,DET,26,21,0.19,16.2,2.6,6.2,0.42,0.9,3,0.29,1.8,2.3,0.771,1.3,2.9,4.2,0.8,1,0.3,0.2,7.9,-1.2,14.6,0,0,104.6,109.9,-5.3,0.081,0.85,0.129,10.6,0.489,0.542,0.214,100.21,83.51,0.1,2021
1626171,Bobby Portis,MIL,26,17,0.647,27.8,5.9,12.2,0.483,1.9,4.4,0.427,1.4,1.8,0.8,2.6,5.7,8.3,1.4,1.5,0.7,0.9,15.1,2.1,30.3,6,0,108.7,104.5,4.1,0.077,0.88,0.136,9.7,0.56,0.581,0.217,100.84,84.03,0.125,2021
1626172,Kevon Looney,GSW,25,21,0.857,18.3,2.2,4.2,0.528,0,0,0,1,1.7,0.556,2.5,4,6.6,1.1,0.7,0.6,0.8,5.4,2.7,18.2,1,0,111.3,101.5,9.8,0.08,1.53,0.174,10.5,0.528,0.544,0.132,101.97,84.97,0.093,2021
1626174,Christian Wood,HOU,26,21,0.238,31.6,6.1,13.1,0.464,1.5,4.5,0.34,2.3,4,0.571,1.8,9.4,11.2,2.2,1.9,0.5,1,16,-6.1,35.6,11,0,96.8,107.3,-10.5,0.119,1.18,0.163,9.8,0.522,0.537,0.218,103.01,85.84,0.139,2021
1626179,Terry Rozier,CHA,27,19,0.526,32.9,6.5,15.2,0.429,2.6,7.4,0.35,2.1,2.4,0.87,0.6,2.9,3.5,3.6,1.4,1.3,0.5,17.7,-1.3,31.5,0,0,107.3,109.8,-2.4,0.166,2.62,0.049,6.4,0.514,0.545,0.219,102.83,85.69,0.102,2021
1626181,Norman Powell,POR,28,18,0.5,29.1,5.9,11.7,0.505,2,4.5,0.444,3.1,3.8,0.812,0.4,2.1,2.4,1.6,1,0.9,0.4,16.9,1.3,25.2,0,0,114.3,112.7,1.6,0.079,1.56,0.042,6.3,0.59,0.632,0.21,99.71,83.1,0.095,2021
1626192,Pat Connaughton,MIL,28,22,0.636,28.8,4.4,8.9,0.497,2.6,6.3,0.417,0.6,0.9,0.7,0.9,4.1,5,1.6,1,1,0.4,12.1,-0.4,23.6,0,0,108.1,107.5,0.6,0.081,1.67,0.081,8.1,0.646,0.653,0.147,102.37,85.31,0.104,2021
1626195,Willy Hernangomez,NOP,27,10,0.3,12.9,3.4,5,0.68,0.2,0.2,1,1.2,1.6,0.75,1.6,3.8,5.4,1.7,1.2,0.4,0.2,8.2,-1.2,17.8,1,0,115.2,122.4,-7.2,0.195,1.42,0.21,13.9,0.7,0.719,0.218,102.96,85.8,0.17,2021
1626196,Josh Richardson,BOS,28,16,0.625,24.7,3.5,7.5,0.467,1.1,3.1,0.34,1.3,1.5,0.833,0.6,2.4,3,1.3,0.8,0.6,0.6,9.3,1.2,17.4,0,0,107.8,106.5,1.3,0.078,1.67,0.059,7.4,0.538,0.571,0.155,98.39,81.99,0.077,2021
1626204,Larry Nance Jr.,POR,28,22,0.5,19.5,2.5,4.7,0.538,0.5,1.5,0.333,0.7,1.1,0.64,1.5,3.4,4.9,1.5,0.8,0.7,0.4,6.3,1.6,17,0,0,114.6,109.4,5.2,0.106,1.78,0.126,10.9,0.591,0.604,0.133,98.51,82.09,0.102,2021
1626220,Royce O'Neale,UTA,28,19,0.632,31,2.8,6.1,0.461,1.5,4.2,0.354,0.5,0.8,0.667,0.9,3.8,4.7,2.1,1.2,1.7,0.8,7.6,5.4,22.6,0,0,113.6,104.7,8.9,0.087,1.74,0.073,12.5,0.583,0.592,0.104,99.57,82.98,0.073,2021
1626224,Cedi Osman,CLE,26,17,0.588,22.2,4.1,8.6,0.469,2.5,5.9,0.43,1,1.4,0.708,0.4,2.5,2.9,1.6,0.8,0.7,0.2,11.6,0.6,19.5,0,0,108.4,107.7,0.6,0.113,1.93,0.063,7.1,0.616,0.628,0.198,99.58,82.98,0.104,2021
1626246,Boban Marjanovic,DAL,33,11,0.545,5.7,2.4,3.3,0.722,0.1,0.1,1,0.5,1.2,0.462,0.5,1,1.5,0.2,0.5,0,0.1,5.4,2.2,7.2,0,0,122.4,100.6,21.8,0.057,0.4,0.134,10.3,0.736,0.707,0.324,97.52,81.27,0.156,2021
1627734,Domantas Sabonis,IND,25,24,0.375,33.9,6.8,12,0.563,0.8,2.8,0.288,3.2,4.4,0.733,3.1,8.8,11.9,4,3.1,1,0.3,17.5,2.3,38.9,17,1,105.5,103.6,1.9,0.184,1.31,0.169,14.6,0.595,0.628,0.213,98.97,82.47,0.155,2021
1627736,Malik Beasley,MIN,25,22,0.5,25.4,3.5,10.2,0.348,2.5,7.6,0.329,0.6,0.9,0.7,0.4,2.6,3,1.5,0.7,0.7,0.1,10.2,-3.8,17.7,0,0,103.7,111,-7.2,0.087,2.13,0.055,5.4,0.471,0.483,0.179,102.8,85.67,0.066,2021
1627741,Buddy Hield,SAC,28,23,0.391,29.1,5.4,14,0.389,3.7,10.2,0.368,1.6,1.9,0.818,0.8,3.5,4.3,2.3,1.6,0.6,0.2,16.2,-2.1,25.6,0,0,106.1,110.6,-4.5,0.124,1.41,0.068,8.6,0.523,0.546,0.231,100.67,83.89,0.093,2021
1627742,Brandon Ingram,NOP,24,17,0.353,34.3,8.2,18.6,0.442,1.8,4.6,0.38,3.6,4.2,0.847,0.8,5.4,6.2,4.3,3.3,0.2,0.4,21.8,-4.5,34.1,1,0,103.2,110.7,-7.5,0.22,1.3,0.089,11.7,0.489,0.532,0.295,97.85,81.54,0.12,2021
1627745,Damian Jones,SAC,26,10,0.4,8.4,1.2,1.7,0.706,0.1,0.2,0.5,0.7,1.1,0.636,1.1,1.4,2.5,0.5,0.2,0,0.3,3.2,2.9,7.7,0,0,119.9,103.2,16.6,0.083,2.5,0.14,6.9,0.735,0.733,0.119,96.95,80.79,0.117,2021
1627747,Caris LeVert,IND,27,16,0.438,26.7,5.7,13.9,0.408,1.2,4.6,0.257,1.4,1.9,0.733,0.4,2.5,2.9,2.9,1.4,0.7,0.4,13.9,5.6,23.7,0,0,108.1,100.9,7.2,0.168,2.04,0.052,7.5,0.451,0.472,0.263,97.38,81.15,0.081,2021
1627749,Dejounte Murray,SAS,25,19,0.316,34.7,8.1,18.1,0.446,1.2,3.8,0.306,1.8,2.6,0.7,0.8,7.6,8.5,8.1,2.3,2,0.5,19.1,1.3,46.5,9,3,105.7,104.9,0.8,0.331,3.48,0.114,7.8,0.478,0.497,0.258,101.97,84.98,0.152,2021
1627751,Jakob Poeltl,SAS,26,12,0.333,28.7,5.8,9.3,0.631,0,0,0,0.8,2.5,0.333,4.8,4.6,9.3,2,1.3,0.6,1.3,12.5,-2.1,30.9,5,0,105.2,108.6,-3.3,0.096,1.5,0.154,9.7,0.631,0.604,0.169,101.18,84.32,0.113,2021
1627752,Taurean Prince,MIN,27,20,0.55,15,1.4,3.9,0.346,0.7,2.7,0.259,0.5,0.7,0.692,0.5,1.7,2.2,0.8,0.5,0.4,0.2,3.9,-3.5,9,0,0,95.2,105.6,-10.4,0.08,1.6,0.064,9.1,0.436,0.46,0.127,102.97,85.81,0.045,2021
1627756,Denzel Valentine,CLE,28,14,0.5,6.8,0.7,2.5,0.286,0.5,1.6,0.318,0,0,0,0.4,0.8,1.2,0.2,0.4,0.4,0,1.9,-1.9,4.4,0,0,89.7,102.6,-12.9,0.059,0.6,0.087,11.6,0.386,0.386,0.178,100.82,84.02,0.032,2021
1627759,Jaylen Brown,BOS,25,13,0.462,32.8,7.8,16.8,0.463,2.4,6.5,0.365,3.5,4.5,0.763,0.5,4.8,5.2,2.2,2.4,1.1,0.5,21.4,4.4,33.2,0,0,104.8,98.1,6.6,0.122,0.94,0.072,10.2,0.534,0.57,0.272,100.74,83.95,0.123,2021
1627761,DeAndre' Bembry,BKN,27,20,0.7,19.9,2.5,4.4,0.575,0.4,0.9,0.412,0.5,1,0.474,0.8,2.5,3.2,1.2,0.7,1,0.5,5.8,0.8,15.1,0,0,109.7,103.5,6.2,0.082,1.77,0.077,9.9,0.615,0.608,0.12,100.11,83.42,0.073,2021
1627763,Malcolm Brogdon,IND,28,19,0.368,35.4,7.5,16.4,0.46,2,6.2,0.325,3.9,4.5,0.872,0.9,4.9,5.8,6.1,2.3,0.9,0.6,21,2.2,39.2,4,1,105.7,105,0.8,0.273,2.61,0.078,8.7,0.521,0.572,0.249,98.61,82.17,0.146,2021
1627774,Jake Layman,MIN,27,7,0.571,4.9,0.4,1.4,0.3,0.1,0.6,0.25,0,0,0,0.1,0.6,0.7,0,0.3,0.1,0.1,1,-1,2.4,0,0,96,105,-9,0,0,0.058,16.7,0.35,0.35,0.128,108.94,90.79,0.021,2021
1627777,Georges Niang,PHI,28,22,0.5,24.7,4,9.4,0.427,2.1,5.6,0.371,1.2,1.3,0.929,0.3,2.4,2.7,1.6,0.8,0.6,0.3,11.3,2.7,18.9,0,0,109.8,105.4,4.4,0.099,2.12,0.053,6.3,0.539,0.568,0.189,98.45,82.04,0.076,2021
1627780,Gary Payton II,GSW,29,20,0.85,14.1,2.6,3.8,0.671,0.5,1.3,0.36,0.9,1.4,0.63,1.1,2.2,3.2,0.8,0.4,1.5,0.1,6.4,8,15.7,0,0,117.4,90.5,26.9,0.078,2,0.108,7.2,0.73,0.728,0.139,103.23,86.02,0.136,2021
1627782,Wayne Selden,NYK,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,66.7,-66.7,0,0,0,0,0,0,0,147.95,123.29,0,2021
1627783,Pascal Siakam,TOR,27,11,0.182,33,6.6,14.4,0.462,1.3,3.9,0.326,3.4,4.5,0.755,1.9,5.2,7.1,3.7,1.9,0.8,0.9,17.9,-2.2,35.3,2,0,108.8,111.5,-2.7,0.182,1.95,0.106,8.7,0.506,0.549,0.24,96.48,80.4,0.116,2021
1627788,Furkan Korkmaz,PHI,24,21,0.476,23.7,3.3,8.8,0.373,1.7,5.3,0.321,0.9,1.1,0.792,0.3,2.5,2.8,2.7,1,0.8,0.1,9.2,-0.7,18.4,0,0,106.4,107.5,-1,0.163,2.55,0.057,8,0.47,0.493,0.189,99.5,82.92,0.083,2021
1627789,Timothe Luwawu-Cabarrot,ATL,26,15,0.667,5.2,0.7,1.8,0.37,0.5,1.3,0.368,0.3,0.4,0.833,0,0.7,0.7,0.3,0.1,0.1,0.1,2.1,-1.1,4,0,0,98.3,107,-8.7,0.104,2.5,0.069,5.5,0.5,0.54,0.172,104.47,87.06,0.073,2021
1627814,Damion Lee,GSW,29,15,0.867,21,3.3,7.5,0.438,1.3,3.6,0.352,1.1,1.4,0.81,0.3,2.5,2.9,1.2,0.7,0.2,0.1,8.9,3.9,14.5,0,0,108.2,97.5,10.7,0.085,1.8,0.065,6.7,0.522,0.553,0.182,99.21,82.68,0.085,2021
1627822,Petr Cornelie,DEN,26,5,0,4.2,0.4,1.4,0.286,0,0.8,0,0,0,0,1,0.6,1.6,0.6,0.4,0,0,0.8,2.6,3.2,0,0,103,80.8,22.2,0.2,1.5,0.17,16.7,0.286,0.286,0.164,102.61,85.51,0.037,2021
1627823,Juancho Hernangomez,BOS,26,11,0.545,3.5,0.3,1.3,0.214,0.1,0.7,0.125,0.4,0.5,0.8,0.3,0.6,0.9,0,0.3,0.4,0,1,-2,2.9,0,0,84.6,112.8,-28.2,0,0,0.105,15.6,0.25,0.34,0.186,104.61,87.17,0.042,2021
1627826,Ivica Zubac,LAC,24,22,0.5,24.4,3.8,5.7,0.667,0,0,0,2.5,3.2,0.761,2.6,5.6,8.2,1.2,1.1,0.4,0.8,10.1,-2.1,24.3,6,0,104.4,107.6,-3.2,0.072,1.08,0.162,11.6,0.667,0.706,0.146,100.86,84.05,0.133,2021
1627827,Dorian Finney-Smith,DAL,28,20,0.55,30.9,3.3,7.7,0.431,1.7,4.8,0.354,0.7,1.1,0.619,1.8,2.6,4.4,1.4,0.9,1.5,0.5,9,-2.1,21.1,0,0,108,109.3,-1.3,0.063,1.56,0.071,8.6,0.542,0.552,0.129,97.34,81.11,0.062,2021
1627832,Fred VanVleet,TOR,27,21,0.429,38.3,7.1,16.2,0.441,3.1,8,0.387,2.5,2.9,0.852,0.8,4.4,5.2,6.3,3.2,1.6,0.6,19.9,2.4,39.1,2,0,106.6,104.2,2.4,0.255,1.99,0.065,11.8,0.537,0.568,0.226,97.24,81.03,0.123,2021
1627846,Abdel Nader,PHX,28,14,0.786,10.4,0.9,2.5,0.343,0.3,1,0.286,0.4,0.7,0.6,0.3,1.6,1.9,0.5,0.8,0.6,0.3,2.4,-0.1,7.3,0,0,97.5,97.5,0,0.065,0.64,0.087,19.2,0.4,0.431,0.139,107.91,89.92,0.036,2021
1627854,Bryn Forbes,SAS,28,19,0.316,13.6,2.3,5,0.453,1.1,2.6,0.4,0.3,0.4,0.75,0.1,1.2,1.2,0.6,0.9,0.3,0.1,5.9,-4.1,8.5,0,0,95.5,110.5,-15,0.074,0.71,0.042,13.3,0.558,0.568,0.194,98.26,81.88,0.069,2021
1627863,Danuel House Jr.,HOU,28,14,0.357,13.7,1.6,4.7,0.333,0.7,2.1,0.333,0.9,1.1,0.867,0.2,2.6,2.8,0.9,1.1,0.4,0.4,4.8,-2.6,10.6,0,0,94.1,104.8,-10.7,0.11,0.87,0.088,14.9,0.409,0.461,0.183,107.9,89.92,0.067,2021
1627884,Derrick Jones Jr.,CHI,24,18,0.611,16.9,2.4,4.1,0.603,0.2,0.8,0.267,1.4,1.7,0.833,1.3,2.1,3.4,0.6,0.4,0.5,0.8,6.5,2.2,14.9,0,0,114.9,108.1,6.7,0.044,1.25,0.101,7.7,0.63,0.679,0.13,100.83,84.02,0.09,2021
1627936,Alex Caruso,CHI,27,21,0.667,29.5,2.9,6.5,0.449,1,3,0.339,1.9,2.2,0.851,0.9,2.9,3.8,4.2,1.4,2.2,0.4,8.7,4.7,25.9,1,0,110.8,102,8.8,0.192,2.93,0.064,10.9,0.526,0.584,0.13,99.92,83.27,0.093,2021
1628021,David Nwaba,HOU,28,15,0.067,11.7,1.5,3.5,0.442,0.1,0.9,0.077,0.9,1.5,0.636,0.5,2.5,3.1,0.7,0.5,0.7,0.3,4.1,-1.9,11,0,0,99.9,106.8,-6.9,0.085,1.25,0.118,10,0.452,0.494,0.157,107.99,89.99,0.092,2021
1628366,Lonzo Ball,CHI,24,22,0.636,34.8,4.6,10.8,0.426,3,6.9,0.444,0.3,0.4,0.75,0.8,4.4,5.2,4.8,2.3,1.8,0.7,12.5,4.5,31.3,2,1,109.7,103.9,5.7,0.188,2.08,0.075,12.8,0.568,0.572,0.166,100.3,83.58,0.092,2021
1628367,Josh Jackson,DET,24,19,0.158,19,2.6,6.5,0.407,0.8,3,0.281,1.2,1.7,0.697,0.6,2.9,3.5,1.7,1.2,0.4,0.5,7.3,-5.1,15.6,0,0,101.2,113.7,-12.5,0.144,1.43,0.093,11.9,0.472,0.505,0.189,100.62,83.85,0.075,2021
1628368,De'Aaron Fox,SAC,23,23,0.391,34.8,7.5,17.3,0.432,1.2,4.3,0.273,4.1,5.5,0.748,0.6,3,3.5,5.5,3,1.3,0.5,20.3,-3.9,35.2,1,0,107.6,113.3,-5.7,0.249,1.81,0.048,10.8,0.466,0.513,0.273,101.38,84.48,0.093,2021
1628369,Jayson Tatum,BOS,23,22,0.545,36.6,8.6,21.7,0.397,2.7,8.4,0.319,4.4,5.5,0.808,1.1,7.7,8.9,3.6,2.6,1,0.8,24.4,3.3,43,8,0,106.7,102,4.8,0.178,1.38,0.115,8.7,0.459,0.505,0.313,98.64,82.2,0.134,2021
1628370,Malik Monk,LAL,23,23,0.522,24.2,3.7,8.1,0.455,1.7,4.7,0.358,0.8,1,0.826,0.3,2.3,2.6,2.2,1.3,0.7,0.3,9.9,2.8,17.8,0,0,106.5,100.6,5.9,0.132,1.65,0.049,11.1,0.559,0.578,0.169,103.11,85.93,0.086,2021
1628372,Dennis Smith Jr.,POR,24,11,0.545,12.5,1.3,3.5,0.368,0.2,0.8,0.222,0.9,1.5,0.625,0.3,1.3,1.5,2.5,1.2,1.3,0.3,3.6,-1,12.6,0,0,101.2,105.4,-4.2,0.273,2.08,0.056,15.3,0.395,0.444,0.168,104.89,87.41,0.088,2021
1628373,Frank Ntilikina,DAL,23,15,0.533,14.2,1.8,5,0.36,0.9,2.6,0.359,0.8,0.8,1,0.2,1.7,1.9,1.5,0.7,0.7,0.2,5.3,2.7,11.8,0,0,108,99.5,8.5,0.147,2.2,0.06,8.9,0.453,0.498,0.176,102.34,85.28,0.078,2021
1628374,Lauri Markkanen,CLE,24,13,0.538,31.1,5.1,12.5,0.405,2.2,6.8,0.33,2.2,2.5,0.875,1.3,4.8,6.2,1.2,0.8,1,0.6,14.5,1.2,27.7,1,0,108.6,106,2.5,0.054,1.36,0.096,5.4,0.494,0.534,0.197,99.79,83.16,0.099,2021
1628378,Donovan Mitchell,UTA,25,20,0.65,32.2,8.7,20.1,0.434,2.9,9,0.322,2.9,3.3,0.879,1,3.3,4.3,5.1,2.9,1.9,0.2,23.2,7.5,39.2,0,0,115.3,103.5,11.8,0.258,1.77,0.064,9.7,0.506,0.539,0.324,99.52,82.93,0.131,2021
1628379,Luke Kennard,LAC,25,22,0.5,27.8,3.5,8.5,0.417,2.4,5.8,0.417,0.5,0.5,0.917,0.2,3,3.2,2,0.8,0.8,0.1,10,4.6,18.6,0,0,105.1,97.6,7.5,0.104,2.44,0.053,7.1,0.559,0.572,0.144,99.59,82.99,0.085,2021
1628381,John Collins,ATL,24,22,0.545,32.2,6.4,11.2,0.571,1.1,2.7,0.4,2.5,3.3,0.778,1.7,6,7.7,2.2,1,0.8,1.4,16.5,5,34.6,5,0,115.4,108.3,7.1,0.097,2.13,0.115,6.6,0.619,0.649,0.184,98.6,82.16,0.128,2021
1628384,OG Anunoby,TOR,24,15,0.467,37.3,7.6,17.7,0.43,2.7,7.5,0.366,2.2,2.7,0.825,1.6,3.8,5.4,2.7,1.7,1.5,0.6,20.1,0,35.4,1,0,108.1,108.5,-0.4,0.114,1.64,0.072,7.2,0.508,0.534,0.234,96.88,80.73,0.098,2021
1628386,Jarrett Allen,CLE,23,19,0.632,33.1,6.7,9.5,0.706,0.1,0.2,0.25,2.9,4.4,0.655,3.4,7.9,11.3,1.8,2.1,0.9,1.2,16.3,2.9,36.8,12,0,104.9,101.1,3.8,0.089,0.9,0.164,13.4,0.708,0.714,0.173,99,82.5,0.166,2021
1628389,Bam Adebayo,MIA,24,18,0.556,32.9,7,13.5,0.519,0,0.1,0,4.7,6.2,0.759,2.7,7.4,10.2,3.2,2.9,1.1,0.3,18.7,1.6,37.1,9,0,104.1,102.7,1.4,0.165,1.08,0.149,13.2,0.519,0.577,0.252,98.33,81.94,0.147,2021
1628392,Isaiah Hartenstein,LAC,23,21,0.524,15.7,3.1,4.8,0.644,0.1,0.1,0.667,1.1,1.7,0.639,2,3.1,5.1,1.6,1,0.9,1.1,7.4,3,20.8,1,0,105.9,97.9,8,0.154,1.62,0.151,12.2,0.653,0.663,0.171,102.64,85.53,0.147,2021
1628396,Tony Bradley,CHI,23,17,0.588,13.1,1.7,3.1,0.558,0,0,0,0.2,0.3,0.8,1.5,2.7,4.2,0.4,0.7,0.1,0.6,3.6,2.5,10.5,0,0,110.8,99.9,10.9,0.041,0.58,0.152,16.4,0.558,0.572,0.127,99.95,83.3,0.088,2021
1628398,Kyle Kuzma,WAS,26,22,0.636,32.8,4.8,11.4,0.424,2,5.8,0.354,1.4,2.1,0.638,1,7.9,8.9,2.8,2.2,0.6,0.7,13,-2.6,29.7,8,0,104.8,107.5,-2.6,0.128,1.29,0.132,12.6,0.514,0.53,0.195,98.42,82.01,0.103,2021
1628400,Semi Ojeleye,MIL,26,11,0.455,19.8,1.1,4.3,0.255,0.5,2.5,0.214,0.3,0.5,0.6,1.9,1.7,3.6,0.4,0.5,0.4,0.5,3,-6.7,9.9,0,0,95.5,108.5,-13,0.027,0.8,0.08,8.6,0.319,0.335,0.104,100.66,83.88,0.017,2021
1628401,Derrick White,SAS,27,19,0.316,31.3,4.5,11.5,0.394,1.5,4.9,0.298,1.6,1.9,0.833,0.6,2.8,3.4,5.2,1.5,1.2,1,12.1,-3,28.9,1,0,100.5,104.2,-3.8,0.229,3.38,0.051,8,0.459,0.492,0.183,102.95,85.79,0.087,2021
1628402,Frank Jackson,DET,23,21,0.19,21.6,3.3,8.4,0.395,1.7,5.4,0.307,1.4,1.7,0.833,0.2,1.1,1.4,0.8,0.9,0.5,0.2,9.8,-3.1,14,0,0,101.5,107,-5.5,0.061,0.89,0.03,7.9,0.494,0.532,0.197,101.06,84.21,0.059,2021
1628404,Josh Hart,NOP,26,19,0.263,30.1,4.1,8.4,0.488,0.8,2.4,0.326,2.1,2.4,0.848,1,5.3,6.3,3.8,1.4,0.9,0.4,11.1,-3.8,26.9,2,0,106.9,113.8,-6.8,0.184,2.81,0.103,9.3,0.534,0.583,0.155,97.53,81.28,0.106,2021
1628408,P.J. Dozier,DEN,25,18,0.5,18.9,2,5.5,0.364,0.8,2.7,0.313,0.6,0.7,0.769,0.8,2.7,3.5,1.6,0.7,0.6,0.3,5.4,-5,14.1,0,0,97.5,109.8,-12.3,0.135,2.23,0.089,8.9,0.439,0.463,0.147,99.32,82.76,0.068,2021
1628415,Dillon Brooks,MEM,25,8,0.5,25.7,6.5,16.1,0.403,1.6,5.3,0.31,3.8,4.1,0.909,0.9,2.8,3.6,2.1,2,1.4,0.3,18.4,3.9,28.8,0,0,110.4,103.8,6.6,0.122,1.06,0.065,9.1,0.453,0.512,0.313,104.22,86.85,0.09,2021
1628420,Monte Morris,DEN,26,21,0.476,29.7,5.2,11,0.474,1.2,3.9,0.317,0.3,0.5,0.6,0.3,2.3,2.6,4.2,1.4,0.7,0.1,11.9,4.4,22.5,0,0,108.7,102.8,5.9,0.202,3.03,0.044,8.3,0.53,0.533,0.186,96.81,80.67,0.088,2021
1628425,Sterling Brown,DAL,26,18,0.556,12.5,1.1,3.1,0.364,0.6,2.1,0.297,0.2,0.2,1,0.7,2.6,3.2,0.8,0.6,0.4,0.1,3.1,1.1,9.1,0,0,107.8,105.4,2.4,0.084,1.27,0.121,13.5,0.464,0.484,0.128,100.01,83.34,0.073,2021
1628427,Vlatko Cancar,DEN,24,3,0.333,7.6,1,1.7,0.6,0.7,0.7,1,1,1.3,0.75,0.3,0,0.3,1.3,0.7,0.3,0,3.7,-2.7,6.4,0,0,107.2,125.9,-18.8,0.267,2,0.026,15.7,0.8,0.814,0.161,103.69,86.41,0.089,2021
1628449,Chris Boucher,TOR,28,20,0.45,13.6,2.3,5.9,0.381,0.5,2.6,0.196,0.9,1.4,0.667,1.4,2.6,4,0.3,0.6,0.6,0.8,5.9,-0.9,14.6,1,0,98.7,102.6,-3.8,0.036,0.55,0.128,7.5,0.424,0.454,0.207,98.08,81.73,0.098,2021
1628464,Daniel Theis,HOU,29,16,0.125,23.2,3.1,6.5,0.481,0.9,2.9,0.298,1,1.4,0.727,1.1,3.9,4.9,0.8,1.3,0.4,0.6,8.1,-9.8,17,1,0,88.9,107.7,-18.8,0.063,0.65,0.097,13.6,0.548,0.572,0.153,102.34,85.28,0.08,2021
1628467,Maxi Kleber,DAL,29,11,0.545,21.9,2.7,5.8,0.469,1.5,3.9,0.395,0.9,1.1,0.833,1.2,3.8,5,0.9,0.4,0.5,1.1,7.9,0.6,19.5,1,0,108.4,105,3.3,0.064,2.5,0.108,4.8,0.602,0.628,0.136,95.19,79.32,0.108,2021
1628470,Torrey Craig,IND,30,24,0.375,16.2,2.2,4.4,0.495,0.6,2.1,0.28,0.7,0.9,0.773,1.3,2.2,3.4,0.9,0.6,0.4,0.3,5.6,-1.6,12.6,1,0,106.3,109.3,-3,0.083,1.47,0.099,9.9,0.562,0.589,0.14,100,83.34,0.083,2021
